,tenure,TotalCharges,Churn,Contract_Month-to-month,Contract_Two year
1898,0.06944444444444445,0.043570375829034634,1.0,1.0,0.0
1899,0.2361111111111111,0.1856346720707443,0.0,1.0,0.0
1902,1.0,0.7417384395725867,0.0,0.0,1.0
1903,0.041666666666666664,0.030720338983050852,0.0,1.0,0.0
1904,0.7777777777777778,0.5900654016212233,1.0,1.0,0.0
1907,0.09722222222222222,0.06575280950626382,0.0,1.0,0.0
1911,1.0,0.8817013633014001,0.0,0.0,1.0
1913,0.9027777777777778,0.7085770541635963,0.0,0.0,0.0
1914,0.041666666666666664,0.020058032424465733,0.0,1.0,0.0
1915,0.3333333333333333,0.1461864406779661,0.0,1.0,0.0
1916,0.6111111111111112,0.4447482958732499,1.0,1.0,0.0
1917,1.0,0.7314388356669124,0.0,0.0,1.0
1918,0.3333333333333333,0.15527127855563744,0.0,1.0,0.0
1919,0.013888888888888888,0.00586081429624171,1.0,1.0,0.0
1921,0.9722222222222222,0.6830036385408991,0.0,0.0,1.0
1922,0.3472222222222222,0.16173659727339723,0.0,1.0,0.0
1924,0.3055555555555556,0.22586588061901253,0.0,1.0,0.0
1925,0.8194444444444444,0.48301054716285935,0.0,0.0,1.0
1926,0.6805555555555556,0.5610319178334562,1.0,1.0,0.0
1927,0.6527777777777778,0.5894148397199706,1.0,1.0,0.0
1929,0.013888888888888888,0.009332396831245395,0.0,1.0,0.0
1931,0.7361111111111112,0.6689561072218129,0.0,0.0,0.0
1934,0.041666666666666664,0.02838292188651437,1.0,1.0,0.0
1936,0.7083333333333334,0.3621442059690494,0.0,0.0,0.0
1940,0.875,0.526932111274871,0.0,0.0,0.0
1941,0.041666666666666664,0.021773673544583642,0.0,1.0,0.0
1943,0.013888888888888888,0.00573415622697126,0.0,1.0,0.0
1946,0.7638888888888888,0.5871349944731025,0.0,1.0,0.0
1947,0.9722222222222222,0.735301906779661,0.0,0.0,0.0
1948,0.027777777777777776,0.01835966285924834,1.0,1.0,0.0
1949,0.9305555555555556,0.7928507277081799,0.0,0.0,1.0
1950,0.9027777777777778,0.6840514462048638,1.0,1.0,0.0
1951,0.19444444444444445,0.07701386330140016,0.0,1.0,0.0
1952,0.2777777777777778,0.2206383566691231,0.0,1.0,0.0
1953,0.013888888888888888,0.008676077745025792,1.0,1.0,0.0
1954,0.013888888888888888,0.00868759211495947,1.0,1.0,0.0
1955,0.6805555555555556,0.5312672715549005,0.0,1.0,0.0
1956,1.0,0.8360871868091379,0.0,0.0,1.0
1957,0.6388888888888888,0.28323047162859255,0.0,1.0,0.0
1958,0.3333333333333333,0.2359064112011791,0.0,1.0,0.0
1960,0.4583333333333333,0.3326156042741341,0.0,1.0,0.0
1961,0.5833333333333334,0.2788319823139278,0.0,0.0,0.0
1962,0.3194444444444444,0.2639957166543847,0.0,0.0,0.0
1963,0.1111111111111111,0.0637205232129698,0.0,1.0,0.0
1964,0.9166666666666666,0.39905351879145173,0.0,0.0,0.0
1965,0.3333333333333333,0.1393699336772292,1.0,1.0,0.0
1966,0.3333333333333333,0.14868505895357406,0.0,1.0,0.0
1967,0.9583333333333334,0.6167614683124539,1.0,0.0,0.0
1968,0.7361111111111112,0.5988393515106855,0.0,0.0,0.0
1970,0.09722222222222222,0.06639761422254975,1.0,1.0,0.0
1972,0.3194444444444444,0.21513448784082537,0.0,1.0,0.0
1973,1.0,0.6596064388356669,0.0,0.0,1.0
1974,0.1527777777777778,0.09507415254237289,1.0,1.0,0.0
1976,0.013888888888888888,0.010771693072955049,1.0,1.0,0.0
1977,0.4305555555555556,0.32760109616801775,0.0,1.0,0.0
1978,0.7916666666666666,0.44841562269712604,0.0,0.0,1.0
1980,0.1388888888888889,0.11762504605747974,0.0,1.0,0.0
1981,0.8055555555555556,0.6776667280766396,1.0,1.0,0.0
1983,0.375,0.253817013633014,0.0,0.0,0.0
1984,0.19444444444444445,0.14496591746499632,1.0,1.0,0.0
1986,0.9583333333333334,0.7366951455416361,0.0,0.0,1.0
1987,0.3472222222222222,0.25996568717759766,1.0,1.0,0.0
1988,0.8055555555555556,0.7239372236551217,1.0,0.0,0.0
1990,0.2222222222222222,0.15546126565954313,1.0,1.0,0.0
1991,0.625,0.4145921610169492,0.0,0.0,0.0
1992,0.2361111111111111,0.1530432479734709,0.0,1.0,0.0
1993,0.013888888888888888,0.005262067059690494,1.0,1.0,0.0
1995,0.013888888888888888,0.008054301768607223,1.0,1.0,0.0
1996,0.9305555555555556,0.5328447402358143,0.0,0.0,1.0
1997,0.9305555555555556,0.7735238577745026,0.0,0.0,1.0
1999,0.3194444444444444,0.1969475405305822,1.0,1.0,0.0
2000,0.125,0.07339259395725867,0.0,1.0,0.0
2003,0.7916666666666666,0.6292200165806927,1.0,0.0,1.0
2004,0.3333333333333333,0.2492918662490789,1.0,1.0,0.0
2005,0.6805555555555556,0.5690171333824614,1.0,0.0,0.0
2006,0.06944444444444445,0.02569431650700074,1.0,1.0,0.0
2007,0.027777777777777776,0.020852523949889464,1.0,1.0,0.0
2008,0.05555555555555555,0.039315816138540904,1.0,1.0,0.0
2009,0.9722222222222222,0.6599864130434784,0.0,0.0,1.0
2010,0.06944444444444445,0.04119265843773029,1.0,1.0,0.0
2011,0.7361111111111112,0.5315148305084747,0.0,1.0,0.0
2012,0.6527777777777778,0.5220269896831246,1.0,1.0,0.0
2014,0.18055555555555555,0.08636928887251291,0.0,1.0,0.0
2015,0.3888888888888889,0.16238140198968315,0.0,1.0,0.0
2016,0.1388888888888889,0.09566714259395727,1.0,1.0,0.0
2018,0.013888888888888888,0.0052160095799557845,1.0,1.0,0.0
2019,0.9305555555555556,0.8107095154753133,1.0,0.0,0.0
2020,0.7222222222222222,0.44508221260132647,0.0,0.0,0.0
2021,0.8611111111111112,0.7859305913780398,0.0,0.0,1.0
2022,0.2222222222222222,0.15430407148120856,0.0,1.0,0.0
2023,0.06944444444444445,0.04279315585851142,1.0,1.0,0.0
2024,0.16666666666666666,0.1363301400147384,0.0,0.0,0.0
2025,1.0,0.9761537398673547,0.0,0.0,1.0
2026,0.9861111111111112,0.8500886606484894,0.0,0.0,0.0
2029,0.9305555555555556,0.6973275147383935,1.0,0.0,0.0
2030,0.027777777777777776,0.015498341930729551,0.0,1.0,0.0
2032,0.20833333333333334,0.16011882829771557,1.0,1.0,0.0
2034,0.5694444444444444,0.2891603721444363,0.0,0.0,0.0
2035,0.5972222222222222,0.31515406226971265,0.0,1.0,0.0
2036,0.013888888888888888,0.008555176860722182,0.0,1.0,0.0
2037,0.013888888888888888,0.008129145173176124,0.0,1.0,0.0
2038,0.3611111111111111,0.27194638909358887,1.0,1.0,0.0
2039,0.3055555555555556,0.19923890014738393,1.0,1.0,0.0
2040,0.9861111111111112,0.7373802505526899,0.0,0.0,1.0
2042,0.3888888888888889,0.21504237288135594,0.0,1.0,0.0
2043,0.2222222222222222,0.12012942151805453,0.0,1.0,0.0
2045,0.9583333333333334,0.858448093220339,0.0,0.0,1.0
2047,0.041666666666666664,0.02373687361827561,0.0,1.0,0.0
2048,0.2916666666666667,0.2337762527634488,1.0,1.0,0.0
2049,0.9583333333333334,0.6758244288872512,0.0,1.0,0.0
2052,0.6666666666666666,0.5695064941046427,0.0,1.0,0.0
2053,0.6527777777777778,0.4680591378039794,1.0,1.0,0.0
2054,0.027777777777777776,0.012268561164333088,1.0,1.0,0.0
2055,0.625,0.5716539240972734,0.0,1.0,0.0
2056,0.7083333333333334,0.4704483695652174,0.0,1.0,0.0
2057,0.3055555555555556,0.20066668201915994,1.0,1.0,0.0
2058,1.0,0.7167464996315402,0.0,0.0,1.0
2059,0.5138888888888888,0.3932445191599116,0.0,1.0,0.0
2060,0.9861111111111112,0.728312684229919,0.0,0.0,1.0
2061,0.09722222222222222,0.039177643699336774,1.0,1.0,0.0
2063,0.7083333333333334,0.45669445467944,0.0,0.0,0.0
2065,0.4722222222222222,0.3335252394988946,0.0,1.0,0.0
2067,0.9027777777777778,0.782107820560059,0.0,0.0,0.0
2068,0.6527777777777778,0.5376289609432572,0.0,1.0,0.0
2069,0.013888888888888888,0.011007737656595431,1.0,1.0,0.0
2070,0.6805555555555556,0.337866156963891,1.0,1.0,0.0
2071,0.9305555555555556,0.7257277081798085,0.0,0.0,1.0
2074,0.5972222222222222,0.5297416175386883,1.0,1.0,0.0
2075,0.7777777777777778,0.6441138540899043,0.0,1.0,0.0
2076,0.19444444444444445,0.08898880803242448,0.0,0.0,0.0
2077,0.013888888888888888,0.008215502947678702,1.0,1.0,0.0
2078,0.2222222222222222,0.09877026529108328,0.0,0.0,0.0
2079,0.9722222222222222,0.8698012619749448,0.0,1.0,0.0
2080,1.0,0.688749309137804,0.0,0.0,1.0
2081,0.3194444444444444,0.19607820560058956,0.0,1.0,0.0
2084,0.013888888888888888,0.008031273028739868,1.0,1.0,0.0
2085,0.4444444444444444,0.3374861827560796,1.0,1.0,0.0
2086,0.2361111111111111,0.16129905121591748,1.0,1.0,0.0
2088,0.5,0.22355149226234342,0.0,0.0,0.0
2092,1.0,0.6690885224760501,0.0,0.0,1.0
2095,0.013888888888888888,0.009205738761974946,1.0,1.0,0.0
2097,0.125,0.09345638356669124,0.0,1.0,0.0
2098,0.027777777777777776,0.02012136145910096,0.0,1.0,0.0
2099,0.5555555555555556,0.3600370762711865,0.0,1.0,0.0
2100,0.9583333333333334,0.7877498618275608,0.0,0.0,0.0
2101,0.5138888888888888,0.4323185335298453,1.0,0.0,0.0
2102,0.25,0.16196688467207077,0.0,1.0,0.0
2103,0.1527777777777778,0.09611044583640385,0.0,1.0,0.0
2104,0.1111111111111111,0.07224115696389094,1.0,1.0,0.0
2105,0.041666666666666664,0.027864775239498898,1.0,1.0,0.0
2106,0.7638888888888888,0.36350865880619015,0.0,0.0,0.0
2107,0.4583333333333333,0.35602431834929993,0.0,1.0,0.0
2108,0.6388888888888888,0.24973516949152547,0.0,1.0,0.0
2112,0.4583333333333333,0.22485261606484894,0.0,0.0,0.0
2113,0.625,0.5030455508474577,0.0,0.0,0.0
2114,0.5555555555555556,0.3047968865143699,0.0,1.0,0.0
2115,0.9861111111111112,0.9761422254974209,0.0,0.0,1.0
2116,0.013888888888888888,0.006258060058953575,1.0,1.0,0.0
2118,0.3055555555555556,0.20618206521739132,0.0,1.0,0.0
2122,0.16666666666666666,0.0983845338983051,0.0,0.0,0.0
2123,0.4305555555555556,0.2796955600589536,0.0,1.0,0.0
2125,0.9305555555555556,0.6021382184966839,0.0,0.0,1.0
2126,0.013888888888888888,0.005118137435519529,0.0,1.0,0.0
2128,0.5694444444444444,0.34814273212969793,0.0,1.0,0.0
2129,0.013888888888888888,0.008670320560058955,1.0,1.0,0.0
2130,0.7083333333333334,0.5570191599115697,1.0,0.0,0.0
2133,0.013888888888888888,0.008123387988209286,1.0,1.0,0.0
2135,0.7777777777777778,0.6786512067059691,0.0,1.0,0.0
2136,0.20833333333333334,0.16466124723655123,0.0,1.0,0.0
2138,0.75,0.4458191322770818,0.0,0.0,1.0
2139,0.09722222222222222,0.052747328666175396,0.0,1.0,0.0
2140,0.4583333333333333,0.31615005526897566,1.0,1.0,0.0
2142,0.2916666666666667,0.1539240972733972,0.0,0.0,0.0
2143,0.4166666666666667,0.25121476602800297,0.0,0.0,1.0
2144,0.041666666666666664,0.017012481577008107,0.0,1.0,0.0
2145,0.1527777777777778,0.0942393607221813,0.0,1.0,0.0
2146,0.8611111111111112,0.8213718220338984,0.0,0.0,0.0
2149,0.6388888888888888,0.5382277081798084,0.0,0.0,0.0
2150,0.2916666666666667,0.20005642041267505,0.0,1.0,0.0
2152,0.013888888888888888,0.005768699336772293,0.0,1.0,0.0
2153,0.3472222222222222,0.2069995854826824,0.0,1.0,0.0
2155,0.4166666666666667,0.3021658529845247,1.0,1.0,0.0
2156,0.027777777777777776,0.02119795504789978,1.0,1.0,0.0
2157,0.7083333333333334,0.6331521739130436,0.0,0.0,0.0
2158,0.7916666666666666,0.5579172807663965,0.0,0.0,1.0
2160,1.0,0.702019620486367,0.0,0.0,1.0
2161,0.027777777777777776,0.018509349668386146,1.0,1.0,0.0
2162,0.3888888888888889,0.30908598931466474,0.0,1.0,0.0
2163,0.4027777777777778,0.34590894436256453,1.0,1.0,0.0
2164,0.9722222222222222,0.8054071481208549,0.0,0.0,1.0
2166,0.8194444444444444,0.6314365327929256,0.0,0.0,0.0
2167,0.18055555555555555,0.14204702468680916,1.0,1.0,0.0
2168,0.09722222222222222,0.060784358879882094,1.0,1.0,0.0
2169,0.8611111111111112,0.574094970523213,0.0,0.0,1.0
2170,0.2916666666666667,0.14489107406042742,0.0,0.0,0.0
2171,0.027777777777777776,0.012827008106116434,0.0,1.0,0.0
2172,0.013888888888888888,0.005060565585851143,0.0,1.0,0.0
2173,0.05555555555555555,0.03547577376565955,0.0,1.0,0.0
2175,0.4166666666666667,0.2942957811348563,1.0,1.0,0.0
2177,1.0,0.869369473102432,0.0,0.0,1.0
2180,0.9861111111111112,0.7722860630066323,0.0,0.0,1.0
2181,0.6944444444444444,0.47950442151805456,0.0,0.0,0.0
2182,0.7777777777777778,0.6763253039793663,0.0,0.0,1.0
2183,0.027777777777777776,0.012579449152542374,0.0,1.0,0.0
2184,0.027777777777777776,0.020639508106116436,1.0,1.0,0.0
2185,0.3333333333333333,0.15407954126750187,1.0,1.0,0.0
2187,0.9861111111111112,0.9861769988946205,0.0,0.0,1.0
2190,0.9861111111111112,0.6858937453942521,0.0,0.0,1.0
2191,0.013888888888888888,0.01051261974944731,1.0,1.0,0.0
2192,0.7777777777777778,0.5555050202652911,0.0,0.0,1.0
2194,0.013888888888888888,0.009153924097273398,1.0,1.0,0.0
2197,0.9166666666666666,0.4910418201915992,0.0,1.0,0.0
2198,0.2361111111111111,0.12328435887988211,0.0,0.0,0.0
2200,0.2638888888888889,0.12035395173176125,0.0,0.0,0.0
2201,0.5,0.3458398581429625,0.0,0.0,0.0
2202,0.09722222222222222,0.05383543662490789,1.0,1.0,0.0
2203,1.0,0.8678956337509213,0.0,0.0,0.0
2204,0.9305555555555556,0.8615166728076641,1.0,0.0,0.0
2205,0.4722222222222222,0.38494265843773035,0.0,0.0,0.0
2206,0.7916666666666666,0.6248906134856301,1.0,1.0,0.0
2207,0.09722222222222222,0.06760086588061902,1.0,1.0,0.0
2208,0.013888888888888888,0.011606484893146647,1.0,1.0,0.0
2210,0.9583333333333334,0.8092874907885041,0.0,0.0,1.0
2211,0.6944444444444444,0.6025354642593957,0.0,0.0,0.0
2214,0.19444444444444445,0.13597895173176125,1.0,1.0,0.0
2216,0.8888888888888888,0.8188213890935889,0.0,1.0,0.0
2217,0.9166666666666666,0.6861240327929257,0.0,0.0,1.0
2218,0.9861111111111112,0.6908449244657333,0.0,0.0,1.0
2219,0.2777777777777778,0.1898086311717023,0.0,1.0,0.0
2220,1.0,0.6624504882092852,0.0,0.0,1.0
2221,0.9861111111111112,0.5173291267501843,0.0,0.0,1.0
2222,0.5277777777777778,0.45558907516580693,0.0,1.0,0.0
2223,0.3888888888888889,0.30231553979366255,1.0,1.0,0.0
2224,0.2361111111111111,0.14201823876197497,1.0,1.0,0.0
2228,0.9722222222222222,0.8462313467207075,0.0,0.0,1.0
2229,0.05555555555555555,0.033875276344878406,0.0,1.0,0.0
2231,0.1388888888888889,0.0852063375092115,1.0,1.0,0.0
2233,0.75,0.4471375276344879,0.0,1.0,0.0
2234,0.3194444444444444,0.1628362196020634,0.0,0.0,1.0
2235,0.5694444444444444,0.3697494473102432,0.0,0.0,0.0
2236,0.06944444444444445,0.04278739867354459,0.0,1.0,0.0
2238,0.013888888888888888,0.011036523581429624,0.0,1.0,0.0
2240,1.0,0.7425444454679441,0.0,0.0,1.0
2243,0.9166666666666666,0.7703977063375093,0.0,1.0,0.0
2244,0.4722222222222222,0.24050640198968315,1.0,0.0,0.0
2245,0.9583333333333334,0.8337152266028003,0.0,0.0,1.0
2246,0.013888888888888888,0.011796471997052322,1.0,1.0,0.0
2248,0.4166666666666667,0.18292879513633015,0.0,1.0,0.0
2249,0.1527777777777778,0.09548866985998526,0.0,1.0,0.0
2251,0.1527777777777778,0.08201109985261607,0.0,1.0,0.0
2253,1.0,0.6172565862196021,0.0,0.0,1.0
2254,1.0,0.7754985722181283,0.0,0.0,1.0
2255,0.013888888888888888,0.005895357406042742,0.0,1.0,0.0
2256,0.20833333333333334,0.11629513633014002,0.0,0.0,0.0
2257,0.8333333333333334,0.5581072678703022,0.0,0.0,0.0
2258,0.7777777777777778,0.3476994288872513,0.0,0.0,0.0
2260,0.041666666666666664,0.025049511790714817,1.0,1.0,0.0
2261,0.6805555555555556,0.2975025331613854,0.0,1.0,0.0
2262,0.027777777777777776,0.016816737288135597,1.0,1.0,0.0
2263,0.08333333333333333,0.06533829218865145,1.0,1.0,0.0
2264,0.9722222222222222,0.8879018515106855,0.0,0.0,1.0
2265,0.16666666666666666,0.15944523765659543,1.0,1.0,0.0
2266,0.7222222222222222,0.6311314019896832,0.0,0.0,0.0
2267,1.0,0.9354504421518055,0.0,0.0,1.0
2269,0.013888888888888888,0.008163688282977156,1.0,1.0,0.0
2270,0.041666666666666664,0.025441000368459837,1.0,1.0,0.0
2271,0.5555555555555556,0.4229918938835667,0.0,1.0,0.0
2272,0.013888888888888888,0.005739913411938099,0.0,1.0,0.0
2274,0.3194444444444444,0.26843450626381726,1.0,1.0,0.0
2275,0.013888888888888888,0.008578205600589537,1.0,1.0,0.0
2276,0.6111111111111112,0.5176457719233604,0.0,1.0,0.0
2277,0.9027777777777778,0.7992354458364038,1.0,1.0,0.0
2278,0.09722222222222222,0.03918915806927045,0.0,1.0,0.0
2280,0.1111111111111111,0.10461380803242447,0.0,1.0,0.0
2281,0.2222222222222222,0.12013517870302137,1.0,1.0,0.0
2282,0.9166666666666666,0.7855275884303611,1.0,1.0,0.0
2283,0.013888888888888888,0.008238531687546059,1.0,1.0,0.0
2284,0.041666666666666664,0.01814088983050848,0.0,1.0,0.0
2285,0.7361111111111112,0.5790806927044952,1.0,1.0,0.0
2286,0.1111111111111111,0.06697908990420046,0.0,1.0,0.0
2287,0.9583333333333334,0.842644620486367,1.0,0.0,1.0
2288,0.06944444444444445,0.04841216838614591,0.0,1.0,0.0
2289,1.0,0.8724092667649227,0.0,0.0,1.0
2291,0.05555555555555555,0.037035970891672806,1.0,1.0,0.0
2292,0.75,0.5716884672070744,0.0,0.0,1.0
2293,1.0,0.7083525239498895,0.0,0.0,1.0
2294,0.16666666666666666,0.1443786845983788,1.0,1.0,0.0
2296,0.013888888888888888,0.005204495210022108,0.0,1.0,0.0
2297,0.75,0.6785590917464996,1.0,0.0,0.0
2298,0.9583333333333334,0.6241536938098747,0.0,0.0,1.0
2299,0.6666666666666666,0.3025227984524687,0.0,0.0,1.0
2300,0.6666666666666666,0.5800421425939574,1.0,0.0,0.0
2301,0.1111111111111111,0.0856381263817244,0.0,1.0,0.0
2302,0.9861111111111112,0.7587509211495947,0.0,0.0,1.0
2303,0.027777777777777776,0.0106450350036846,1.0,1.0,0.0
2304,0.9305555555555556,0.7752797991893884,0.0,0.0,0.0
2305,0.4722222222222222,0.39264001473839355,0.0,1.0,0.0
2306,0.041666666666666664,0.023011468312453945,0.0,1.0,0.0
2307,0.125,0.068314756816507,0.0,0.0,0.0
2308,0.9861111111111112,0.8392133382461312,0.0,0.0,0.0
2309,0.7916666666666666,0.6021785187914518,0.0,0.0,1.0
2311,0.6666666666666666,0.5835540254237289,0.0,1.0,0.0
2313,0.5972222222222222,0.5126024778924098,0.0,0.0,0.0
2314,1.0,0.770190447678703,0.0,0.0,1.0
2315,0.4861111111111111,0.3064088983050848,0.0,0.0,0.0
2318,0.9861111111111112,0.8095350497420781,0.0,0.0,1.0
2319,0.1527777777777778,0.1174696020633751,0.0,1.0,0.0
2320,0.875,0.6445341285924834,0.0,0.0,1.0
2321,0.9027777777777778,0.7165737840825351,0.0,1.0,0.0
2323,0.4027777777777778,0.3377394988946205,1.0,1.0,0.0
2324,0.20833333333333334,0.14488531687546058,1.0,1.0,0.0
2326,1.0,0.8969233603537216,0.0,0.0,0.0
2327,0.3611111111111111,0.23800202652910835,0.0,1.0,0.0
2328,0.4861111111111111,0.39753937914517323,0.0,1.0,0.0
2329,0.7916666666666666,0.6297151344878409,0.0,0.0,0.0
2330,0.3888888888888889,0.20750621775976422,0.0,1.0,0.0
2332,0.6527777777777778,0.34790093036109065,0.0,0.0,0.0
2333,0.7916666666666666,0.4246326915991157,0.0,1.0,0.0
2334,0.2222222222222222,0.1601821573323508,0.0,1.0,0.0
2335,0.06944444444444445,0.03158967391304349,0.0,1.0,0.0
2336,0.2361111111111111,0.13979020817980842,1.0,1.0,0.0
2337,0.7777777777777778,0.6345166267501843,1.0,0.0,0.0
2339,0.2916666666666667,0.22726487656595434,1.0,1.0,0.0
2341,0.9444444444444444,0.9031353629329404,0.0,0.0,1.0
2342,0.4166666666666667,0.36983004789977897,0.0,1.0,0.0
2343,0.041666666666666664,0.014985952468680916,0.0,1.0,0.0
2346,0.9861111111111112,0.7886652542372882,0.0,0.0,1.0
2349,1.0,0.7560162582903465,0.0,0.0,1.0
2350,0.06944444444444445,0.048907286293294036,0.0,1.0,0.0
2351,0.6805555555555556,0.38076294215180545,0.0,0.0,1.0
2353,0.041666666666666664,0.02922347089167281,0.0,1.0,0.0
2355,0.9305555555555556,0.44194454679439943,0.0,0.0,1.0
2356,0.6388888888888888,0.23778901068533534,0.0,1.0,0.0
2357,0.9305555555555556,0.5831395081061165,0.0,0.0,0.0
2359,0.4583333333333333,0.28180844694178336,0.0,1.0,0.0
2361,0.013888888888888888,0.005290852984524688,1.0,1.0,0.0
2363,0.013888888888888888,0.00515268054532056,0.0,1.0,0.0
2364,0.19444444444444445,0.1364452837140752,0.0,1.0,0.0
2365,0.25,0.20079909727339723,0.0,1.0,0.0
2366,0.013888888888888888,0.008077330508474577,1.0,1.0,0.0
2367,0.013888888888888888,0.00985054347826087,1.0,1.0,0.0
2368,1.0,0.9821181834929994,0.0,0.0,1.0
2369,0.8888888888888888,0.7541279016212233,0.0,0.0,1.0
2370,0.9583333333333334,0.8988692888725129,0.0,0.0,1.0
2372,0.9861111111111112,0.7239429808400885,0.0,0.0,1.0
2373,0.9166666666666666,0.374430038688283,0.0,0.0,0.0
2375,0.9861111111111112,0.9101245854826825,0.0,0.0,1.0
2376,0.1527777777777778,0.08404914333087694,0.0,0.0,0.0
2377,0.6527777777777778,0.30559713522476056,0.0,1.0,0.0
2378,0.4861111111111111,0.27825050663227713,1.0,1.0,0.0
2379,0.4444444444444444,0.4053921794399411,1.0,1.0,0.0
2380,0.8333333333333334,0.6874021278555638,0.0,1.0,0.0
2384,0.6666666666666666,0.5032643238761976,0.0,1.0,0.0
2386,0.5972222222222222,0.24979274134119384,0.0,1.0,0.0
2387,0.06944444444444445,0.06339812085482684,0.0,1.0,0.0
2388,0.013888888888888888,0.0063847181282240244,0.0,1.0,0.0
2389,0.9861111111111112,0.7255031779661018,0.0,0.0,0.0
2391,0.1111111111111111,0.05027173913043479,0.0,1.0,0.0
2392,0.2777777777777778,0.20511122881355934,0.0,1.0,0.0
2393,0.4583333333333333,0.3992032056005896,1.0,0.0,0.0
2394,0.9861111111111112,0.6393353905674282,0.0,0.0,0.0
2395,0.4305555555555556,0.32648995946941783,0.0,0.0,0.0
2396,0.5277777777777778,0.4135098102431835,0.0,0.0,0.0
2397,0.013888888888888888,0.010172945836403833,1.0,1.0,0.0
2400,0.125,0.1002038043478261,0.0,1.0,0.0
2401,0.1527777777777778,0.06923014922623434,0.0,1.0,0.0
2403,0.9861111111111112,0.696170320560059,0.0,0.0,0.0
2404,0.5833333333333334,0.45180084745762716,0.0,0.0,0.0
2405,0.1111111111111111,0.0895011974944731,1.0,1.0,0.0
2406,0.06944444444444445,0.05900538872512897,1.0,1.0,0.0
2407,0.027777777777777776,0.016287076271186442,1.0,1.0,0.0
2410,0.5972222222222222,0.3913619196757554,0.0,1.0,0.0
2411,0.8333333333333334,0.5739740696389094,0.0,0.0,1.0
2415,0.5555555555555556,0.4191748802505527,1.0,1.0,0.0
2416,0.375,0.3078309229918939,0.0,0.0,0.0
2418,0.375,0.27646577929255717,0.0,1.0,0.0
2419,0.1527777777777778,0.07502187730287399,0.0,0.0,0.0
2422,0.013888888888888888,0.0080658161385409,0.0,1.0,0.0
2424,0.7916666666666666,0.744404016212233,1.0,0.0,1.0
2428,0.5277777777777778,0.4349150239498895,1.0,1.0,0.0
2429,0.8194444444444444,0.5645668294030951,0.0,0.0,0.0
2430,0.4166666666666667,0.19043040714812087,0.0,0.0,1.0
2435,0.19444444444444445,0.09497628039793664,0.0,1.0,0.0
2436,0.4305555555555556,0.24118574981577012,0.0,1.0,0.0
2437,0.09722222222222222,0.05053656963890936,0.0,1.0,0.0
2438,0.1111111111111111,0.09756125644804717,1.0,1.0,0.0
2441,0.027777777777777776,0.01871660832719234,0.0,1.0,0.0
2442,0.09722222222222222,0.06297784635224761,1.0,1.0,0.0
2443,1.0,0.9081671425939574,0.0,0.0,1.0
2444,0.4305555555555556,0.36692266949152547,1.0,1.0,0.0
2445,0.375,0.22710367538688284,0.0,1.0,0.0
2446,0.25,0.17586472918201917,1.0,1.0,0.0
2447,0.09722222222222222,0.05648374170965365,0.0,1.0,0.0
2448,0.19444444444444445,0.1763310611643331,1.0,1.0,0.0
2449,0.1527777777777778,0.07867193257184968,0.0,1.0,0.0
2450,1.0,0.9279258014001475,0.0,0.0,1.0
2451,0.3888888888888889,0.32786016949152547,1.0,0.0,0.0
2452,0.20833333333333334,0.13056144067796613,1.0,1.0,0.0
2453,0.05555555555555555,0.033904062269712605,0.0,1.0,0.0
2455,0.06944444444444445,0.05316184598378777,1.0,1.0,0.0
2457,0.7916666666666666,0.5987242078113486,0.0,0.0,0.0
2458,0.6944444444444444,0.5945214627855564,0.0,0.0,1.0
2462,0.013888888888888888,0.008111873618275608,0.0,1.0,0.0
2463,0.1111111111111111,0.0759315125276345,0.0,1.0,0.0
2464,0.013888888888888888,0.008883336403831984,1.0,1.0,0.0
2467,0.6805555555555556,0.5662651989683125,0.0,0.0,0.0
2471,0.7361111111111112,0.592932479734709,1.0,1.0,0.0
2472,0.9305555555555556,0.5385385961680178,0.0,0.0,1.0
2474,0.6527777777777778,0.5583433124539426,0.0,1.0,0.0
2475,0.7361111111111112,0.6245682111274872,0.0,0.0,1.0
2476,0.9583333333333334,0.6769182940309506,0.0,0.0,1.0
2477,0.041666666666666664,0.028192934782608696,0.0,1.0,0.0
2478,0.05555555555555555,0.025417971628592485,0.0,1.0,0.0
2479,0.7777777777777778,0.49065033161385413,0.0,0.0,1.0
2480,0.8194444444444444,0.6418973378776713,1.0,1.0,0.0
2482,0.027777777777777776,0.010334147015475314,0.0,1.0,0.0
2483,0.6388888888888888,0.5228905674281503,1.0,1.0,0.0
2485,0.19444444444444445,0.1234340456890199,1.0,1.0,0.0
2486,0.3888888888888889,0.2889243275607959,0.0,0.0,0.0
2487,0.3333333333333333,0.1658932848194547,0.0,1.0,0.0
2488,0.4305555555555556,0.1975462877671334,1.0,1.0,0.0
2489,0.9444444444444444,0.6141016488577746,0.0,0.0,0.0
2490,0.5416666666666666,0.44852500921149596,0.0,0.0,1.0
2493,0.08333333333333333,0.05898235998526161,0.0,1.0,0.0
2494,0.4861111111111111,0.30352454863669864,1.0,1.0,0.0
2498,0.375,0.16003247052321298,0.0,1.0,0.0
2499,0.5694444444444444,0.33328919491525427,0.0,0.0,0.0
2500,0.6944444444444444,0.46352247605011054,0.0,0.0,0.0
2504,0.027777777777777776,0.021785187914517317,1.0,1.0,0.0
2508,0.8888888888888888,0.8139795965364776,0.0,0.0,1.0
